"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","full-body 2","full-body 3","full-body 4","full-body 5","show-less-body","author","author 2","badges src","badges src 2","badges src 3","post-image src","time","views-image src","views-count","kudo-image src","kudo-count","reply-image src","reply-count"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/45239","https://community.infineon.com/legacyfs/online/infineon/avatars/a1011_10.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Migration from S29GL512P to S29GL512S issue","https://community.infineon.com/t5/Nor-Flash/Migration-from-S29GL512P-to-S29GL512S-issue/td-p/99503","Hope this note find you all well in 2019. As per Arrow FAE recommendation we used migration path Flash chips on our boards, but we are having some tec...","Show More","https://community.infineon.com/","Hope this note find you all well in 2019.","OADS> saveenv","Un-Protected 1 sectors","OADS> reset","Un-Protected 1 sectors","Show Less","By","mapac_4172701","","","","https://community.infineon.com/html/assets/calender.svg","2019/4/11","https://community.infineon.com/html/assets/view.svg","1181","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/45214","https://community.infineon.com/legacyfs/online/infineon/avatars/a1026_25.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Per Product Termination Notification PTN","https://community.infineon.com/t5/Nor-Flash/Per-Product-Termination-Notification-PTN/td-p/236829","Per Product Termination Notification PTN#185104, S29AL016J70TAI020 is declared as OBSOLETE and no replacement part has been recommended.As this is a N...","Show More","https://community.infineon.com/","S29AL016J70TFN020","","","","Per Product Termination Notification PTN#185104,  is declared as OBSOLETE and no replacement part has been recommended.","Show Less","By","hetic_4097581","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","","https://community.infineon.com/html/assets/calender.svg","2019/4/11","https://community.infineon.com/html/assets/view.svg","940","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/40975","https://community.infineon.com/legacyfs/online/infineon/avatars/a1001_0.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S29GL01GT13TFNV10 Vcc/Vio sequencing","https://community.infineon.com/t5/Nor-Flash/S29GL01GT13TFNV10-Vcc-Vio-sequencing/td-p/210703","Having Vcc = 3.3V, and Vio = 1.8V. What happens if I do not sequence Vcc and Vio?The sequencing of Vcc and Vio in S29GL01GT datasheet conflicts with F...","Show More","https://community.infineon.com/","Having Vcc = 3.3V, and Vio = 1.8V. What happens if I do not sequence Vcc and Vio?","","The sequencing of Vcc and Vio in S29GL01GT datasheet conflicts with FPGA power sequencing, and causes all sorts of problems.","","","Show Less","By","yuxuc_4141741","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/28","https://community.infineon.com/html/assets/view.svg","690","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/41831","https://community.infineon.com/legacyfs/online/infineon/avatars/a1032_31.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Sample code for S25FL128S","https://community.infineon.com/t5/Nor-Flash/Sample-code-for-S25FL128S/td-p/122551","I'm using S25FL128S with STM32F207 is there any sample code for S25FL128S for writing 1024 Bytes and read same data.","Show More","https://community.infineon.com/","I'm using S25FL128S with STM32F207 is there any sample code for S25FL128S for writing 1024 Bytes and read same data.","","","","","Show Less","By","makc_4164161","","","","https://community.infineon.com/html/assets/calender.svg","2019/4/8","https://community.infineon.com/html/assets/view.svg","979","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/40967","https://community.infineon.com/legacyfs/online/infineon/avatars/a1039_38.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S25FL064L trouble","https://community.infineon.com/t5/Nor-Flash/S25FL064L-trouble/td-p/36160","I always successfully used the S25FL064P in our design with Xilinx Spartan 6. Now the S25FL064P is obsolete and use the S25FL064L for the first time. ...","Show More","https://community.infineon.com/","I always successfully used the S25FL064P in our design with Xilinx Spartan 6. Now the S25FL064P is obsolete and use the S25FL064L for the first time. Until now not successfully. I will list the log dump below. Bypass the ID check in iMPACT with XIL_IMPACT_SKIPIDCODECHECK is done. FLASH selection:","","I hope that anyone can help me.","","","Show Less","By","user_4140881","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/28","https://community.infineon.com/html/assets/view.svg","1978","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","5"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/40989","https://community.infineon.com/legacyfs/online/infineon/avatars/a1010_9.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Device id for S29gl01gs10tf101 flash","https://community.infineon.com/t5/Nor-Flash/Device-id-for-S29gl01gs10tf101-flash/td-p/52008","What is the device id for flash? How can it differs for different flash? At which location in flash it is stored?","Show More","https://community.infineon.com/","What is the device id for flash? How can it differs for different flash? At which location in flash it is stored?","","","","","Show Less","By","shsrc_4143351","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/29","https://community.infineon.com/html/assets/view.svg","736","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/67753","https://community.infineon.com/legacyfs/online/infineon/avatars/a1037_36.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Do you have any recommend foot pattern about S25FL128LAGMFV010??","https://community.infineon.com/t5/Nor-Flash/Do-you-have-any-recommend-foot-pattern-about-S25FL128LAGMFV010/td-p/38631","Do you have any recommend foot pattern about S25FL128LAGMFV010??","","","","","","","","","By","NaSa_2423976","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/assets/calender.svg","2019/3/31","https://community.infineon.com/html/assets/view.svg","429","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/125","https://community.infineon.com/legacyfs/online/infineon/avatars/a1024_23.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Macronix MX66U2G45G Cross","https://community.infineon.com/t5/Nor-Flash/Macronix-MX66U2G45G-Cross/td-p/36283","Hi, I am looking for a cross or equivalent to the Macronix MX66U2G45G with QSPI and 1.8V supply.","","","","","","","","","By","JoBa_2147096","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/assets/calender.svg","2019/3/14","https://community.infineon.com/html/assets/view.svg","640","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/37422","https://community.infineon.com/legacyfs/online/infineon/avatars/a1036_35.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S29AL016J- RY/BY# pin connected to GND","https://community.infineon.com/t5/Nor-Flash/S29AL016J-RY-BY-pin-connected-to-GND/td-p/212303","Planning to use S29AL016J70TFI020 16Mbit flash in one of our existing product. The existing chip used on the board need pin 15 to be connected to GND....","Show More","https://community.infineon.com/","Planning to use S29AL016J70TFI020 16Mbit flash in one of our existing product. The existing chip used on the board need pin 15 to be connected to GND. We need the new flash to be a complete drop-in with no hardware change. Is grounding pin 15 (Ry/By#) going to affect the design and the S29 in terms of functionality and reliability?","","","","","Show Less","By","jirc_4121211","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/21","https://community.infineon.com/html/assets/view.svg","635","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/37115","https://community.infineon.com/legacyfs/online/infineon/avatars/a1007_6.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Pin swapping in parallel-interface memory types","https://community.infineon.com/t5/Nor-Flash/Pin-swapping-in-parallel-interface-memory-types/td-p/154263","Dear All,In our new design we are using external SDRAM, SRAM and NOR Flash on the EMIF.During layout phase we noticed the address, data and control pi...","Show More","https://community.infineon.com/","Dear All,","","In our new design we are using external SDRAM, SRAM and NOR Flash on the EMIF.","During layout phase we noticed the address, data and control pins are spread over BGA very untidy and we would like to swap address and data pins inside each own groups.","","Show Less","By","iltac_3027871","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/18","https://community.infineon.com/html/assets/view.svg","1661","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","6"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/65353","https://community.infineon.com/legacyfs/online/infineon/avatars/a1010_9.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Which is definitive: the VHDL model file or the data sheet for the S29CL...","https://community.infineon.com/t5/Nor-Flash/Which-is-definitive-the-VHDL-model-file-or-the-data-sheet-for-the-S29CL032J/td-p/97512","A close study of the VHDL model file provided for the S29CL032J device has discrepancies with the stated behaviour in the device's datasheet. Is the V...","Show More","https://community.infineon.com/","file provided for the S29CL032J device has discrepancies with the stated behaviour in the device's datasheet. Is the VHDL model more definite than the datasheet, or is the datasheet more definitive? A case in point is the use of DQ5 for reporting program and erase errors, which is missing from the VHDL code (DQ5 is always zero). This might simply be behaviour that the VHDL model was not intended to cover, but if this is the case then there is no clear statement to that effect.  There are other issues too, where it looks like the VHDL may be more correct.","","","","A close study of the","Show Less","By","DaBa_3845446","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","","https://community.infineon.com/html/assets/calender.svg","2018/12/7","https://community.infineon.com/html/assets/view.svg","686","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/58570","https://community.infineon.com/legacyfs/online/infineon/avatars/a1011_10.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","About SPI FLASH drivers","https://community.infineon.com/t5/Nor-Flash/About-SPI-FLASH-drivers/td-p/68165","Dear all, regarding flash, has anyone ever encountered any similar problem?The FLASH model MX25R4035F on the official board I'm using now has a capaci...","Show More","https://community.infineon.com/","","","","","","Show Less","By","yufac_3853381","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/24","https://community.infineon.com/html/assets/view.svg","1058","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","6"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/26035","https://community.infineon.com/legacyfs/online/infineon/avatars/a1010_9.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Migrating to S29GL01GT from S29GL01GP","https://community.infineon.com/t5/Nor-Flash/Migrating-to-S29GL01GT-from-S29GL01GP/td-p/176825","Hai,Recently We had migrated from S29GL01GP (SPANSION) Flash chip to S29GLO1GT (CYPRESS) Flash chip. We need to know whether we can use the same drive...","Show More","https://community.infineon.com/","Hai,","","Recently We had migrated from S29GL01GP (SPANSION) Flash chip to S29GLO1GT (CYPRESS) Flash chip. We need to know whether we can use the same driver support which we had in S29GL01GP for S29GLO1GT or we need to do any modifications for its efficient working?","","","Show Less","By","kara_4031341","","","","https://community.infineon.com/html/assets/calender.svg","2019/2/4","https://community.infineon.com/html/assets/view.svg","1437","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","5"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/125","https://community.infineon.com/legacyfs/online/infineon/avatars/a1024_23.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Altera/Intel EPCQ256SI16N cross","https://community.infineon.com/t5/Nor-Flash/Altera-Intel-EPCQ256SI16N-cross/td-p/239982","Hi, can you please cross this Altera/Intel part number to a Cypress P/N? EPCQ256SI16N","","","","","","","","","By","JoBa_2147096","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/assets/calender.svg","2019/3/20","https://community.infineon.com/html/assets/view.svg","1003","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/37428","https://community.infineon.com/legacyfs/online/infineon/avatars/a1032_31.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","BSDL file for the Spansion S29AL016J70TFI020 memory chip","https://community.infineon.com/t5/Nor-Flash/BSDL-file-for-the-Spansion-S29AL016J70TFI020-memory-chip/td-p/240782","I am looking for the BSDL file for the Spansion S29AL016J70TFI020 memory chip so we can reprogram it via the JTAG port. I would greatly appreciate ass...","Show More","https://community.infineon.com/","I am looking for the BSDL file for the Spansion S29AL016J70TFI020 memory chip so we can reprogram it via the JTAG port. I would greatly appreciate assistance in this matter. Thank you.","","","","","Show Less","By","askac_4124746","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/21","https://community.infineon.com/html/assets/view.svg","415","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48683","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","For S25FL128S, some questions about SDR AC Characteristics","https://community.infineon.com/t5/Nor-Flash/For-S25FL128S-some-questions-about-SDR-AC-Characteristics/td-p/212420","Hi,I am using the flash chip of CYPRESS,S25FL128SAGNFI000, but I have some questions that I don't understand  about the SDR AC Characteristics.There i...","Show More","https://community.infineon.com/","","","","","","Show Less","By","xiaowei_li_3787","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/7","https://community.infineon.com/html/assets/view.svg","834","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","4"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48683","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","For S25FL128S, some errors about QPP command simulation","https://community.infineon.com/t5/Nor-Flash/For-S25FL128S-some-errors-about-QPP-command-simulation/td-p/83740","HiI am using the flash chip of CYPRESS,S25FL128SAGNFI000, but I have some questions that i don't understand when I do the simulation.I am doing the si...","Show More","https://community.infineon.com/","","","","","","Show Less","By","xiaowei_li_3787","","","","https://community.infineon.com/html/assets/calender.svg","2019/1/11","https://community.infineon.com/html/assets/view.svg","1179","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/36544","https://community.infineon.com/legacyfs/online/infineon/avatars/a1024_23.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Could S70GL02GS11FHI010 replace PC28F00BM29EWHA?","https://community.infineon.com/t5/Nor-Flash/Could-S70GL02GS11FHI010-replace-PC28F00BM29EWHA/td-p/34922","Hello,I was wondering if the new S70GL02GS11FHI010 2-Gbit Parallel NOR flash from Cypress can replace the PC28F00BM29EWHA made by Micron. Both devices...","Show More","https://community.infineon.com/","Hello,","","I was wondering if the new","","S70GL02GS11FHI010 2-Gbit Parallel NOR flash from Cypress can replace the PC28F00BM29EWHA made by Micron. Both devices seem compatible at the pin/package level, however, I'm not sure if there's any difference at the lower level.","Show Less","By","zaghc_4105406","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/assets/calender.svg","2019/3/12","https://community.infineon.com/html/assets/view.svg","684","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48683","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","For S25FL128S, a question about SCK clock.","https://community.infineon.com/t5/Nor-Flash/For-S25FL128S-a-question-about-SCK-clock/td-p/92576","HiI am using the flash chip of CYPRESS,S25FL128SAGNFI000, there is a question that I do not really understand.Would you help me to solve it?Here is th...","Show More","https://community.infineon.com/","","","","","","Show Less","By","xiaowei_li_3787","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/8","https://community.infineon.com/html/assets/view.svg","906","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","5"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/36051","https://community.infineon.com/legacyfs/online/infineon/avatars/a1006_5.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","How to make a File System on S29GL064N parallel NOR Flash Memory","https://community.infineon.com/t5/Nor-Flash/How-to-make-a-File-System-on-S29GL064N-parallel-NOR-Flash-Memory/td-p/31165","Hi,   I am using S29GL064N parallel NOR flash memory with LPC1857 microcontroller.I would like to create a flash file system in the S29GL064N parallel...","Show More","https://community.infineon.com/","","","","","","Show Less","By","tothc_1182036","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/8","https://community.infineon.com/html/assets/view.svg","399","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/36850","https://community.infineon.com/legacyfs/online/infineon/avatars/a1027_26.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Direct Drop-In Replacements for S25FL032P-0XMFI011 (32-Mb NOR FLASH Memo...","https://community.infineon.com/t5/Nor-Flash/Direct-Drop-In-Replacements-for-S25FL032P-0XMFI011-32-Mb-NOR-FLASH-Memory/td-p/51915","Do you have any active parts that would work as a direct drop-in replacement for the S25FL032P-0XMFI011 (32-Mb NOR FLASH memory)?  Using a chip with a...","Show More","https://community.infineon.com/","Do you have any active parts that would work as a direct drop-in replacement for the S25FL032P-0XMFI011 (32-Mb NOR FLASH memory)?  Using a chip with a larger memory capacity is not a problem, so long as it has the same pinout, same power/voltage range, same command and instruction structure, etc.","","Also, would your S25FL127SABMFI100 (128Mb NOR FLASH memory) work as a drop-in replacement?","","","Show Less","By","RiMa_4112371","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/15","https://community.infineon.com/html/assets/view.svg","875","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48683","https://community.infineon.com/legacyfs/online/infineon/avatars/a1031_30.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","For S25FL128S, some simulation errors happened.","https://community.infineon.com/t5/Nor-Flash/For-S25FL128S-some-simulation-errors-happened/td-p/86618","HiI am using the flash chip of CYPRESS,S25FL128SAGNFI000, but there comes some simulation errors when I do the program simulation.Here are the details...","Show More","https://community.infineon.com/","","","","","","Show Less","By","xiaowei_li_3787","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/4","https://community.infineon.com/html/assets/view.svg","1404","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","7"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/46941","https://community.infineon.com/legacyfs/online/infineon/avatars/a1002_1.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","Need a replacement for the EOL'd  Am29F080B-90EF or Am29F080B-75EF","https://community.infineon.com/t5/Nor-Flash/Need-a-replacement-for-the-EOL-d-Am29F080B-90EF-or-Am29F080B-75EF/td-p/68632","Could you help me identify a replacement?  Something that is drop in would be great.  If no drop in, a device with  no or minimal code changes to supp...","Show More","https://community.infineon.com/","","","","","Could you help me identify a replacement?  Something that is drop in would be great.  If no drop in, a device with  no or minimal code changes to support the replacement.","Show Less","By","MiRo_263836","https://community.infineon.com/html/@2EF5C7B39B55487B4E1DAEEF4E0829DE/badge_icons/Reply%20to%20questions_100.svg","https://community.infineon.com/html/@FB918CCE61B1CABFB19E8D774429965C/badge_icons/Likes%20received_50.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","https://community.infineon.com/html/assets/calender.svg","2019/3/8","https://community.infineon.com/html/assets/view.svg","648","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/125","https://community.infineon.com/legacyfs/online/infineon/avatars/a1024_23.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","I would like to Cross Micron MT25QU256ABA","https://community.infineon.com/t5/Nor-Flash/I-would-like-to-Cross-Micron-MT25QU256ABA/td-p/210776","Hi, I would like to know the Cypress cross for the Micron MT25QU256ABAxxxxx.   If there is a cross, does Cypress have a WLCSP or chip scale package ve...","Show More","https://community.infineon.com/","Hi, I would like to know the Cypress cross for the Micron MT25QU256ABAxxxxx.   If there is a cross, does Cypress have a WLCSP or chip scale package version?","","Thank you","","","Show Less","By","JoBa_2147096","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/assets/calender.svg","2019/3/8","https://community.infineon.com/html/assets/view.svg","603","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/34162","https://community.infineon.com/legacyfs/online/infineon/avatars/a1030_29.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","single byte write","https://community.infineon.com/t5/Nor-Flash/single-byte-write/td-p/92688","Hello,How do I do a single byte write with the S25FL512S memory?  Do I just use the page write command with and address, one data byte and terminate?","Show More","https://community.infineon.com/","Hello,","","How do I do a single byte write with the S25FL512S memory?  Do I just use the page write command with and address, one data byte and terminate?","","","Show Less","By","rova_2867281","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/9","https://community.infineon.com/html/assets/view.svg","464","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/25510","https://community.infineon.com/legacyfs/online/infineon/avatars/a1030_29.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","S29GL01GT ready/busy polling not working on -40 degrees","https://community.infineon.com/t5/Nor-Flash/S29GL01GT-ready-busy-polling-not-working-on-40-degrees/td-p/79549","On the hardware we want to replace the obsolete S29GL01GP11TFIR2 device with the S29GL01GT10TFI020 flash device. Both flash devices are tested with a ...","Show More","https://community.infineon.com/","On the hardware we want to replace the obsolete S29GL01GP11TFIR2 device with the S29GL01GT10TFI020 flash device. Both flash devices are tested with a script running on Linux (version 2.6.29) which continuously erases/writes and verifies the write with read actions. On the S29GL01GP we have seen no issues with the script running for multiple hours (on -40 to +85 degrees Celsius). The S29GL01GT flash device works fine on +25 degrees and +85 degrees Celsius, we experience problems with the ready/busy status readout during the erase command on lower temperatures (-40 degrees Celsius). The ready/busy seems to indicate ""ready"" but the erase command is not completed. On the hardware we have two S29GL01GT NOR flash devices connected to a local bus which both show the issue.","","The Linux driver initiate a sector erase command and waits until the erase is finished by reading the toggle bit status. The Linux driver implementation is according to the data polling sequence illustrated in Figure 7 (S29GL01GT datasheet). When two consecutive reads have the same value the erase status is considered ""ready"". As a last check the driver reads the first word of the sector (driver used in word mode). When this is not 0xFFFF the last byte is not erased and the driver reports an error (MTD Erase failure: Input/output error). We have tried relaxing the read and write timing settings by adding more delay between read/write cycles, but unfortunately with no success.","","","Show Less","By","niluc_3872736","","","","https://community.infineon.com/html/assets/calender.svg","2019/1/28","https://community.infineon.com/html/assets/view.svg","1729","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","10"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/32794","https://community.infineon.com/legacyfs/online/infineon/avatars/a1015_14.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","CAD files for S25FL128SAGN","https://community.infineon.com/t5/Nor-Flash/CAD-files-for-S25FL128SAGN/td-p/94866","Hi.  Can you point me to the footprint and 3D step files for S25FL128SAGN (for Altium)?  Thank you!","Show More","https://community.infineon.com/","Hi.  Can you point me to the footprint and 3D step files for S25FL128SAGN (for Altium)?  Thank you!","","","","","Show Less","By","kasac_4090606","","","","https://community.infineon.com/html/assets/calender.svg","2019/3/5","https://community.infineon.com/html/assets/view.svg","497","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/31254","https://community.infineon.com/legacyfs/online/infineon/avatars/a30884_fa802menu021.png","Nor Flash","https://community.infineon.com/t5/Nor-Flash/bd-p/nor-flash","About the datasheet of S29GL-T","https://community.infineon.com/t5/Nor-Flash/About-the-datasheet-of-S29GL-T/td-p/128512","Hello,S29GL-T datasheet:https://www.cypress.com/file/218336/download​There is a description on the sector address range (x8) on page 7 of this documen...","Show More","https://community.infineon.com/","Hello,","","","​","","Show Less","By","SuSh_1535366","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","https://community.infineon.com/html/@55AF749DED170901FAD1B7C90ACAF4D9/badge_icons/Likes%20received_10.svg","https://community.infineon.com/html/assets/calender.svg","2019/2/26","https://community.infineon.com/html/assets/view.svg","426","https://community.infineon.com/html/assets/like.svg","0","https://community.infineon.com/html/assets/comment.svg","2"
