"UserAvatar href","avatar-image src","subject-link","subject-link href","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","badges src 3","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93583","https://community.infineon.com/t5/image/serverpage/avatar-name/robometro/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","[2ED4820-EM] Bidirectional current and low side drive","https://community.infineon.com/t5/MOSFET-Si-SiC/2ED4820-EM-Bidirectional-current-and-low-side-drive/td-p/392172","For a new BMS project, I would like to ask regarding the 2ED4820-EM:

Can it be used with back-to-back source configuration for bidirectional current ...","Show More","https://community.infineon.com/","For a new BMS project, I would like to ask regarding the 2ED4820-EM:","Show Less","SaKo","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2023/1/11","341","0","3","Thank you","","t is possible at the expense of increased current on VBAT (+8mA) but there no any reference design","Can it be used with back-to-back source configuration for bidirectional current control? The current flow will have 2 directions, one for load connection and one when the charger is connected","Can we use one channel as a low-side MOSFET driver? On your site is says that i","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93529","https://community.infineon.com/t5/image/serverpage/avatar-name/mp3/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","how to choose a mosfet for a wide soa","https://community.infineon.com/t5/MOSFET-Si-SiC/how-to-choose-a-mosfet-for-a-wide-soa/td-p/391800","I want to use MOSFETs as a controlled pluse load. How do I choose a suitable MOS that has a wide SOA(tolerate a single pluse of 20V/10A/10msTon/1Hz)","Show More","https://community.infineon.com/","I want to use MOSFETs as a controlled pluse load. How do I choose a suitable MOS that has a wide SOA(tolerate a single pluse of 20V/10A/10msTon/1Hz)","Show Less","eeleev","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2023/1/9","300","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93538","https://community.infineon.com/t5/image/serverpage/avatar-name/bike/avatar-theme/candy/avatar-collection/transit/avatar-display-size/profile/version/2?xdesc=1.0","IPD25CN10N G  - psi JT","https://community.infineon.com/t5/MOSFET-Si-SiC/IPD25CN10N-G-psi-JT/td-p/391885","Hello All,
Is there possibility to get thermal characterization parameter : psi JT for IPD25CN10N G in TO252-3 package?
I'm trying to figure out Tj ba...","Show More","https://community.infineon.com/","Hello All,","Show Less","Krzysztof_W","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2023/1/10","197","0","1","Is there possibility to get thermal characterization parameter : psi JT for IPD25CN10N G in TO252-3 package?","I'm trying to figure out Tj based on thermocouple measurement on top of the package case...","Thanks!","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93421","https://community.infineon.com/t5/image/serverpage/avatar-name/joystick/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","IPOSIM 2-/3-Level DC/AC converter","https://community.infineon.com/t5/MOSFET-Si-SiC/IPOSIM-2-3-Level-DC-AC-converter/td-p/391280","Hi,
In order to compare the power dissipation of different discrete power semiconductors (SiC FETs and IGBTs), I would like to compare them both in a ...","Show More","https://community.infineon.com/","Hi,","Show Less","MS84","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","2023/1/5","452","0","2","In order to compare the power dissipation of different discrete power semiconductors (SiC FETs and IGBTs), I would like to compare them both in a 2-level and in an NPC1 topology.The problem: some show up in the corresponding topologies, others don't, which is probably related to the given parameters.My questions on this:1. is there a list of components available in IPOSIM?2. is there somehow a possibility that I can use any components available in IPOSIM also in different topologies?I already tried to activate the ""single switches"" in the NPC topology, however the desired components did not show up there.Examples:- IKW75N65, IKW50N120 and IKZA75N65- IMZA65R030 and IMBG65R030","Thanks in advance!","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/91499","https://community.infineon.com/t5/image/serverpage/avatar-name/doll/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","Looking for Active Replacement part for ""IRFS38N20D""","https://community.infineon.com/t5/MOSFET-Si-SiC/Looking-for-Active-Replacement-part-for-quot-IRFS38N20D-quot/td-p/391457","Part ""IRFS38N20D"" got Discontinued, whether ""IRFS38N20DTRLP"" or ""IRFS38N20DTRLPbF"" is replacement part?
Also please confirm, all Electrical specs and ...","Show More","https://community.infineon.com/","Part ""IRFS38N20D"" got Discontinued, whether ""","Show Less","Suresh13","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","2023/1/6","404","0","2","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92080","https://community.infineon.com/t5/image/serverpage/avatar-name/dog/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","SIC simulation  tool based PLECS model","https://community.infineon.com/t5/MOSFET-Si-SiC/SIC-simulation-tool-based-PLECS-model/td-p/391623","dear ,
Based on PLECS model, what simulation software should I use? Whether you need to build a model?
Could you help give me a suggestion？","Show More","https://community.infineon.com/","dear ,","Show Less","cooper","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","2023/1/8","645","0","5","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93195","https://community.infineon.com/t5/image/serverpage/avatar-name/robotoy/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","The new generation of FF2MR12KM1 footprint","https://community.infineon.com/t5/MOSFET-Si-SiC/The-new-generation-of-FF2MR12KM1-footprint/td-p/389596","Hi, I want to use FF2MR12KM1 in my design. But I saw on the website that ""New generation of M1H product FF1MR12KM1H coming soon."" May I ask when it wi...","Show More","https://community.infineon.com/","","Show Less","zhya","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2022/12/23","374","0","6","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93418","https://community.infineon.com/t5/image/serverpage/avatar-name/mp3/avatar-theme/candy/avatar-collection/tech/avatar-display-size/profile/version/2?xdesc=1.0","MOSFET OVER HEAT","https://community.infineon.com/t5/MOSFET-Si-SiC/MOSFET-OVER-HEAT/td-p/391278","Hi Sir,
I need some help as I'm facing a MOSFET over heating problem. I'm working on a H bridge design, in which I want to use P(IRF4095) and N(IRF101...","Show More","https://community.infineon.com/","","Show Less","Kumar","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","2023/1/5","419","0","4","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92968","https://community.infineon.com/t5/image/serverpage/avatar-name/games/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Why the driving signal of my MOSFET is so slow?","https://community.infineon.com/t5/MOSFET-Si-SiC/Why-the-driving-signal-of-my-MOSFET-is-so-slow/td-p/391106","Above is the tested waveform of my driving circuit which is like this:

You can see in the first picture the voltage between gate and source is chang...","Show More","https://community.infineon.com/","","Show Less","wohehe123","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","2023/1/4","448","0","3","Above is the tested waveform of my driving circuit which is like this:","","You can see in the first picture the voltage between gate and source is changing slowly compared to the signal genrated from a function generator. The mosfet I am using is Infineon-BSC034N10LS5. I tried to decrease the gate resistance but it was of no use. I tried to use another MOSFET IRL520NPbF and the waveform is totally normal. But after checking the datasheets of these two MOSFETs. I notice that the total gate charge are 37nC and 20nC and the gate to source charge are 14nC and 4.6nC, the charge value of BSC034N10LS5 is only 2~3 times of that for IRL520NPbF. So why the waveform of these two devices can be so much different?","PS: when I tested the driving circuit with IRL520NPbF, I simply connected the device to the circuit. When I tested with BSC034N10LS5, I did on a PCB with the MOSFET connected with other elements, but I am pretty sure the other circuit is open circuit. I think it will not affect the result.","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93395","https://community.infineon.com/t5/image/serverpage/avatar-name/flute/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","IRFR7740 N CH MOSFET","https://community.infineon.com/t5/MOSFET-Si-SiC/IRFR7740-N-CH-MOSFET/td-p/391110","HI
 
I am working with the NMOS IRFR7740 FET
1. Please advice Constant current from this FET
2. On Figure 15 of the DATASHEET there is an explanation ...","Show More","https://community.infineon.com/","HI","Show Less","barak_shapira","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2023/1/4","174","0","1","","I am working with the NMOS IRFR7740 FET","1. Please advice Constant current from this FET","2. On Figure 15 of the DATASHEET there is an explanation on the AVALANCHE current     Which is limited to 3A      Can you please explain about this phenomena.","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92080","https://community.infineon.com/t5/image/serverpage/avatar-name/dog/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","SIC MOSFET IMZA120R040M1H Thermal simulation","https://community.infineon.com/t5/MOSFET-Si-SiC/SIC-MOSFET-IMZA120R040M1H-Thermal-simulation/td-p/391023","Dear,
Three-phase two-level AC DC, Vin =380Vac,  output power 15kw, driver R =10Ω，heat sink temperature 100℃，switch Frequency 45Khz and 65Khz conditio...","Show More","https://community.infineon.com/","Dear,","Show Less","cooper","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","2023/1/3","209","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90051","https://community.infineon.com/t5/image/serverpage/avatar-name/giraffe/avatar-theme/candy/avatar-collection/animals/avatar-display-size/profile/version/2?xdesc=1.0","FS03MR12A6MA1LB Eon/Eoff Rg problem","https://community.infineon.com/t5/MOSFET-Si-SiC/FS03MR12A6MA1LB-Eon-Eoff-Rg-problem/td-p/390759","Hi infineon 
1. Did you know what's reason to define the Rg 5.1 ohm on datasheet ?  Consider EMI & power loss ? spec cross EMI.
2. Did you know Rg set...","Show More","https://community.infineon.com/","Hi infineon","Show Less","Brianwu","https://community.infineon.com/html/@BBEC66922B1C4B9B7C6B587E96E232D8/badge_icons/Questions%20asked_5.svg","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","2023/1/2","278","0","3","1. Did you know what's reason to define the Rg 5.1 ohm on datasheet ?  C","2. Did you know Rg set  lower than Rg 5.1 ohm? Any impact ?","3. Could you test report for Eon/Eoff ? Any test report can be provide ?","Thanks","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/89489","https://community.infineon.com/t5/image/serverpage/avatar-name/sandwich/avatar-theme/candy/avatar-collection/food/avatar-display-size/profile/version/2?xdesc=1.0","BSC0602NSATMA1 -datasheet","https://community.infineon.com/t5/MOSFET-Si-SiC/BSC0602NSATMA1-datasheet/td-p/383988","Please can someone provide datasheet for this obsolete device and let me know voltage?","","","","","Katie1","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@2B1A508C78E14E291DB4F746ED38E75D/badge_icons/Login_25.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","2022/11/24","393","0","3","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93205","https://community.infineon.com/t5/image/serverpage/avatar-name/toytrain/avatar-theme/candy/avatar-collection/toys/avatar-display-size/profile/version/2?xdesc=1.0","i need IRFP360","https://community.infineon.com/t5/MOSFET-Si-SiC/i-need-IRFP360/td-p/389634","hello ,  i need mosfet  IRFP360 .","","","","","medox","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/12/24","217","0","1","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93177","https://community.infineon.com/t5/image/serverpage/avatar-name/robocyborg/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Provide ROHS &amp; REACH Certificate","https://community.infineon.com/t5/MOSFET-Si-SiC/Provide-ROHS-amp-REACH-Certificate/td-p/389262","Hi please provide ROHS & REACH for the below mentioned list of parts as soon as possible




SL.NO


PART NUMBER




1


BSS84PH6327XTSA2




2


BSS1...","Show More","https://community.infineon.com/","Hi please provide ROHS & REACH for the below mentioned list of parts as soon as possible","Show Less","Sivaji","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/12/22","362","0","1","IRF7821TRPBF","5","BSS84PH6327XTSA2","2","SL.NO","PART NUMBER","1"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/86796","https://community.infineon.com/t5/image/serverpage/avatar-name/guitar/avatar-theme/candy/avatar-collection/music/avatar-display-size/profile/version/2?xdesc=1.0","About Vgs  Crosstalk of SiC MOSFET happen in Totem Pole PFC","https://community.infineon.com/t5/MOSFET-Si-SiC/About-Vgs-Crosstalk-of-SiC-MOSFET-happen-in-Totem-Pole-PFC/td-p/386663","Dear Sir,
I have question about Crosstalk in Totem Pole PFC.
In positive cycle, why the Vgs crosstalk of Q2 event just happen in SR Q1 turn on and tur...","Show More","https://community.infineon.com/","Dear Sir,","Show Less","KUOWENYUNG","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@24241FAC52D868666D722825964116C3/badge_icons/Login_100.svg","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","2022/12/8","512","0","4","I have question about Crosstalk in Totem Pole PFC.","In positive cycle, why the Vgs crosstalk of Q2 event just happen in SR Q1 turn on and turn off?","PWM FET turn on / off no induce vgs crosstalk on vgs of SR FET Q1.","","","Green trace: choke current",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93046","https://community.infineon.com/t5/image/serverpage/avatar-name/robogolem/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","label issue for part# IPD85P04P4L06ATMA1","https://community.infineon.com/t5/MOSFET-Si-SiC/label-issue-for-part-IPD85P04P4L06ATMA1/td-p/388200","Dear Team
so sorry to bother you
we purchased the parts from authorized distributor，
But we found that the lable in 3p section is 11 digital number， b...","Show More","https://community.infineon.com/","Dear Team","Show Less","VIVIHU","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/12/18","218","0","2","so sorry to bother you","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/89769","https://community.infineon.com/t5/image/serverpage/image-id/47241iB6ED3C94C62C5DF5/image-dimensions/150x150?v=v2","Schematics_EVAL_PS_DP_MAIN-PCB for switching evaluation of SiC MOSFET","https://community.infineon.com/t5/MOSFET-Si-SiC/Schematics-EVAL-PS-DP-MAIN-PCB-for-switching-evaluation-of-SiC-MOSFET/td-p/388749","I have been measuring SiC MOSFET with EVAL_PS_DP_MAIN and the daughter board. But it currently not good since there is very noisy from waveform. But I...","Show More","https://community.infineon.com/","I have been measuring SiC MOSFET with EVAL_PS_DP_MAIN and the daughter board. But it currently not good since there is very noisy from waveform. But I noticed it became better after I connected shunt to Id150 point in mother board. So I'd like to confirm to do better measurement.","Show Less","NXTY_Shibata","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","2022/12/20","299","0","2","The things to be checked are following 2 points.1.Is this circuit required to set shunt or jumper in on Id150 to implement correct measurement? It's described in attached  ""Infineon-Schematics_EVAL..."".2.The reason why 4 resistors are connected to capacitors between HV_VDC and GND. Is these used as RC snubber? This is described in attached ""SiC-MOSFET_EVAL Board.pdf"".","If there is a quesiton, please let me know.","Best Regards,","Shibata@Nexty","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/92952","https://community.infineon.com/t5/image/serverpage/avatar-name/roboplanet/avatar-theme/candy/avatar-collection/robots/avatar-display-size/profile/version/2?xdesc=1.0","Request of the layout design and the Gerber-files of the Eval-M5-E1B1245...","https://community.infineon.com/t5/MOSFET-Si-SiC/Request-of-the-layout-design-and-the-Gerber-files-of-the-Eval-M5-E1B1245N-SiC/td-p/387669","Dear technical support team of Infineon™,
 
I am writing to you because I bought a Eval-M5-E1B1245N-SiC Evaluation Board for tests under laboratory co...","Show More","https://community.infineon.com/","Infineon™","Show Less","MartinSquella","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","2022/12/14","254","0","3","Kind regards,","Martín Squella","Thank you in advance,","","I am writing to you because I bought a Eval-M5-E1B1245N-SiC Evaluation Board for tests under laboratory conditions and unfortunately the FS45MR12W1M1_B11 SiC MOSFET power module burned during such tests. Not only the power module burned but also the PCB around.","I intend to buy a new FS45MR12W1M1_B11 power module from  to repair the inverter, but for that I need the Gerber-files and Layout design of the PCB of the Eval-M5-E1B1245N-SiC. In the event that it is not possible to deliver the Gerber-files and Layout design of the entire evaluation board, at least I request the part surrounding the power module (whose image is attached at the end of this message). Especially considering that the PCB consists of four layers.",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/93057","https://community.infineon.com/t5/image/serverpage/avatar-name/painting/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","Junction to Case Thermal Resistance","https://community.infineon.com/t5/MOSFET-Si-SiC/Junction-to-Case-Thermal-Resistance/td-p/388478","Hello,
I am slightly confused by the following data on the following datasheet for BSC026NE2LS5:

What is the difference between these two values? Why...","Show More","https://community.infineon.com/","Hello,","Show Less","Mark1","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@4F31C10E63A8DEAD5447F4ACE23F9B35/badge_icons/Login_1.svg","","2022/12/19","400","0","1","I am slightly confused by the following data on the following datasheet for BSC026NE2LS5:","","What is the difference between these two values? Why do they contrast this much?","Thank you!","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74815","https://community.infineon.com/t5/image/serverpage/image-id/31677i398288C641D61BCE/image-dimensions/150x150/image-coordinates/0%2C0%2C256%2C256?v=v2","Transient thermal impedance of BSS225","https://community.infineon.com/t5/MOSFET-Si-SiC/Transient-thermal-impedance-of-BSS225/td-p/385248","いつもお世話になっております。
過渡熱抵抗に関して質問がございます。
 
BSS225のデータシートにはZthJAが記載されていますが、
ZthJC(ジャンクション-ケース)のデータ提供は可能になりますでしょうか？
 
色々とMOSFETを確認しますと、データシートにZthJC 又はZthJAが記載...","Show More","https://community.infineon.com/","いつもお世話になっております。","Show Less","MS_19060803","https://community.infineon.com/html/@9657C26DAF6345F69A66C9FF1639256C/badge_icons/Likes%20received_25.svg","https://community.infineon.com/html/@EE150F15D4638DBF914E796EDD82BE0D/badge_icons/Give%20accepted%20solutions_25.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","2022/12/1","282","0","3","過渡熱抵抗に関して質問がございます。","","のデータシートにはが記載されていますが、","ジャンクションケースのデータ提供は可能になりますでしょうか？","","","区別している理由がございましら、ご教示頂けませんでしょうか？"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74815","https://community.infineon.com/t5/image/serverpage/image-id/31677i398288C641D61BCE/image-dimensions/150x150/image-coordinates/0%2C0%2C256%2C256?v=v2","ESD of MOSFET","https://community.infineon.com/t5/MOSFET-Si-SiC/ESD-of-MOSFET/td-p/386039","いつもお世話になっております。
MOSFETのESDについて質問がございます。
下記4デバイスのESD(Machine Model、Human Body Model、Charged Device Mode)を
ご教示頂けませんでしょうか？
 
・IRF7341TRPBF
・IRF7343TRPBF
...","Show More","https://community.infineon.com/","いつもお世話になっております。","Show Less","MS_19060803","https://community.infineon.com/html/@9657C26DAF6345F69A66C9FF1639256C/badge_icons/Likes%20received_25.svg","https://community.infineon.com/html/@EE150F15D4638DBF914E796EDD82BE0D/badge_icons/Give%20accepted%20solutions_25.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","2022/12/6","497","0","6","のについて質問がございます。","下記デバイスの、、を","ご教示頂けませんでしょうか？","","Product Qualification Report","・","・"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/74815","https://community.infineon.com/t5/image/serverpage/image-id/31677i398288C641D61BCE/image-dimensions/150x150/image-coordinates/0%2C0%2C256%2C256?v=v2","RθJA of IRLR3410","https://community.infineon.com/t5/MOSFET-Si-SiC/R%CE%B8JA-of-IRLR3410/td-p/388011","いつもお世話になっております。
IRLR3410のRθJA測定条件に関して、ご質問がございます。

データシートにはWhen mounted on 1"" square PCB (FR-4 or G-10 Material )と記載されており、AN-994を参照したのですが50℃/Wに該当する条件がご...","Show More","https://community.infineon.com/","いつもお世話になっております。","Show Less","MS_19060803","https://community.infineon.com/html/@9657C26DAF6345F69A66C9FF1639256C/badge_icons/Likes%20received_25.svg","https://community.infineon.com/html/@EE150F15D4638DBF914E796EDD82BE0D/badge_icons/Give%20accepted%20solutions_25.svg","https://community.infineon.com/html/@7133F62B3F29ED73DC0B3EC46BFF3DF8/badge_icons/Likes%20given_10.svg","2022/12/15","263","0","3","IRLR3410のRθJA測定条件に関して、ご質問がございます。","","データシートにはWhen mounted on 1"" square PCB (FR-4 or G-10 Material )と記載されており、AN-994を参照したのですが50℃/Wに該当する条件がございまでんでした。","AN-994","","以上、よろしくお願いいたします。","1インチ(正方形)のPCBでの測定まではわかるのですが、何層、何oz(銅厚)であるかご教示頂けますでしょうか？"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/77511","https://community.infineon.com/t5/image/serverpage/avatar-name/Employee_Logo/avatar-theme/candy/avatar-collection/Employee__Employee/avatar-display-size/profile/version/2?xdesc=1.0","Process and Design Differences Industrial CFD vs Automotive CFDA","https://community.infineon.com/t5/MOSFET-Si-SiC/Process-and-Design-Differences-Industrial-CFD-vs-Automotive-CFDA/td-p/387165","What are the differences between the industrial IPP65R110CFD and the automotive IPP65R110CFDA?
Are these devices coming from the same fab/process, fin...","Show More","https://community.infineon.com/","What are the differences between the industrial IPP65R110CFD and the automotive IPP65R110CFD","Show Less","SEK","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","2022/12/12","251","0","2","Are these devices coming from the same fab/process, final assembly & test?  Any material differences?  The only difference is the testing qualification JEDEC vs. AEC?","Thank you!","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/90742","https://community.infineon.com/t5/image/serverpage/avatar-name/knitting/avatar-theme/candy/avatar-collection/hobbies/avatar-display-size/profile/version/2?xdesc=1.0","IMZ120R060M1H - pin 2 and 3","https://community.infineon.com/t5/MOSFET-Si-SiC/IMZ120R060M1H-pin-2-and-3/td-p/387969","Hi,
In IMZ120R060M1H datasheet, pin 2 & 3 are connected together. 
In application, how to connect these two pins in the layout? Can tie these two pins...","Show More","https://community.infineon.com/","Hi,","Show Less","Johnsoncheah","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2022/12/15","295","0","3","In IMZ120R060M1H datasheet, pin 2 & 3 are connected together.","In application, how to connect these two pins in the layout? Can tie these two pins together?","","","","",""
