"UserAvatar href","avatar-image src","board-link","board-link href","subject-link","subject-link href","solved-msg","solved-msg src","truncated-body","show-more-body","show-more-body href","full-body","show-less-body","author 2","badges src","badges src 2","time","views-count","kudo-count","reply-count","full-body 2","full-body 3","full-body 4","full-body 5","full-body 6","full-body 7","full-body 8","full-body 9","full-body 10","full-body 11","badges src 3"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/64736","https://community.infineon.com/legacyfs/online/infineon/avatars/a1022_21.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CE95393","https://community.infineon.com/t5/USB-low-full-high-speed/CE95393/td-p/108538","Solved","https://community.infineon.com/html/assets/solved.svg","Hi all,Could you tell me where to find the drivers and application of CE95393.My kit is CYCKIT-059(CY8C5888LTI-LP097).ThanksBoone","Show More","https://community.infineon.com/","Hi all,","Show Less","boluc_389386","","","2019/2/9","332","0","1","Could you tell me where to find the drivers and application of CE95393.","","Thanks","","","","","","","My kit is CYCKIT-059(CY8C5888LTI-LP097).",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/10487","https://community.infineon.com/legacyfs/online/infineon/avatars/a1009_8.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","USB FX2LP Slave FIFO Interface - IFCLK directionality","https://community.infineon.com/t5/USB-low-full-high-speed/USB-FX2LP-Slave-FIFO-Interface-IFCLK-directionality/td-p/166269","Solved","https://community.infineon.com/html/assets/solved.svg","FIgure 2 of AN61345 shows this diagram, which indicates that IFCLK is generated by the FPGA and fed to the FX2LP component:In the context of Slave FIF...","Show More","https://community.infineon.com/","FIgure 2 of AN61345 shows this diagram, which indicates that IFCLK is generated by the FPGA and fed to the FX2LP component:","Show Less","sctrc_3172296","","","2019/2/6","534","0","1","","","In the context of Slave FIFO mode, is it also valid to generate the IFCLK within the Cypress FX2LP chip, feed it through the FX2LP's output buffer, and use it directly in the FPGA for the synchronous state machine? Are there any timing considerations I'm not aware of? This seems straightforward enough to me.","","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/39418","https://community.infineon.com/legacyfs/online/infineon/avatars/a1018_17.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Cypress driver for CYUSBS234 kit does not remove COM port when USB disco...","https://community.infineon.com/t5/USB-low-full-high-speed/Cypress-driver-for-CYUSBS234-kit-does-not-remove-COM-port-when-USB-disconnected/td-p/206383","Solved","https://community.infineon.com/html/assets/solved.svg","If I open the USB Serial COM port in my terminal program and disconnect the USB, the USB Serial Port device will remain in the Windows Device Manager ...","Show More","https://community.infineon.com/","If I open the USB Serial COM port in my terminal program and disconnect the USB, the USB Serial Port device will remain in the Windows Device Manager and the terminal program will not have any indication that the device is disconnected.  If I close the terminal program, then the USB Serial Port is removed from Device Manager.  This only happens with the Cypress driver.  I am using version 3.13.0.59.  If I change the VID to some unrecognized value in Windows and let it load the default Windows driver, I don't see this problem.  Once I disconnect USB, the port is gone from Device Manager and my terminal program shows an error.  I am using Windows 10 64-bit.  Does anyone know why this happens?  I prefer the behavior of the Windows driver.  Can I change something on the CYUSBS234 config or Cypress driver to make it behave like the Windows driver?","Show Less","JeHu_3414236","https://community.infineon.com/html/@55AF749DED170901FAD1B7C90ACAF4D9/badge_icons/Likes%20received_10.svg","https://community.infineon.com/html/@5D4E593E0A030CD78DB8D5CDDA2554E1/badge_icons/Likes%20received_1.svg","2018/8/15","729","0","3","","","","","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/65209","https://community.infineon.com/legacyfs/online/infineon/avatars/a1012_11.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65215A holds I2C (SCB0) bus low until USB connected","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65215A-holds-I2C-SCB0-bus-low-until-USB-connected/td-p/34706","Solved","https://community.infineon.com/html/assets/solved.svg","I am using a CY7C65215A as a USB - I2C bridge acting as the I2C master. If I power my system on without USB connected to the 215A, the 215A holds my I...","Show More","https://community.infineon.com/","","Show Less","BeUh_3903566","","","2019/2/4","400","0","1","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","How to restore FX2LP that does not enumerate?","https://community.infineon.com/t5/USB-low-full-high-speed/How-to-restore-FX2LP-that-does-not-enumerate/td-p/75984","Solved","https://community.infineon.com/html/assets/solved.svg","Hi all,I have two boards with CY7C68013A which fail to enumerate. When I attach the boards to USB on the PC I can not seeBus 001 Device 003: ID 04b4:8...","Show More","https://community.infineon.com/","Hi all,","Show Less","Anonymous","","","2018/12/7","3259","0","3","","","","In the dmesg I only see:","[root@ftrn-test-box chamber_test]# dmesg --follow","[22130.828634] usb 2-1.7: new full-speed USB device number 52 using ehci-pci","","","","I have two boards with CY7C68013A which fail to enumerate. When I attach the boards to USB on the PC I can not see",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/65209","https://community.infineon.com/legacyfs/online/infineon/avatars/a1012_11.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65215A holds I2C (SCB0) bus low until USB connected","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65215A-holds-I2C-SCB0-bus-low-until-USB-connected/td-p/86247","Solved","https://community.infineon.com/html/assets/solved.svg","I am using a CY7C65215A as a USB - I2C bridge acting as the I2C master. If I power my system on without USB connected to the 215A, the 215A holds my I...","Show More","https://community.infineon.com/","I am using a CY7C65215A as a USB - I2C bridge acting as the I2C master. If I power my system on without USB connected to the 215A, the 215A holds my I2C lines low.","Show Less","BeUh_3903566","","","2019/1/29","771","0","4","","","","","","","","","","After I connect USB to the 215A, I see some activity on the I2C lines for a few seconds (driven by 215A), and then it lets go of the lines and they are pulled high. After the lines are pulled high, I can disconnect the USB from the system and the I2C lines are still inactive (pulled high).",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/26026","https://community.infineon.com/legacyfs/online/infineon/avatars/a1029_28.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65630 -","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65630/td-p/183025","Solved","https://community.infineon.com/html/assets/solved.svg","In the document at table 3 there is a note [3] saying ""Unused port DD+/DD– lines can be left floating. Leave the port power, amber, and green LED pins...","Show More","https://community.infineon.com/","In the document at table 3 there is a note [3] saying ""U","Show Less","imsuc_4029376","","","2019/2/3","349","0","1","","","","","","","nused port DD+/DD– lines can be left floating. Leave the por","t power, amber, and green LED pins unconnected, and  th","e overcurrent pin. Do not leave the","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/25719","https://community.infineon.com/legacyfs/online/infineon/avatars/a1001_0.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C68320C-100 high-speed","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C68320C-100-high-speed/td-p/170236","Solved","https://community.infineon.com/html/assets/solved.svg","ハードウェアの接続はCY4615Bと同じで、Manufacturing Software のBLASTERにからアドレス0x42,0x43と、0x49,0x4aをhigh-speedの0x0200に変えたのですが転送速度がfull-speedのままです。どうしたらhigh-speedになるでしょうか...","Show More","https://community.infineon.com/","ハードウェアの接続はCY4615Bと同じで、Manufacturing Software のBLASTERにから","Show Less","yayoc_3992206","","","2019/1/30","425","0","2","アドレス0x42,0x43と、0x49,0x4aをhigh-speedの0x0200に変えたのですが","","","","","","","","","転送速度がfull-speedのままです。",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/26253","https://community.infineon.com/legacyfs/online/infineon/avatars/a1010_9.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Where can i find Windows 10 drivers for CY7C65213A ?","https://community.infineon.com/t5/USB-low-full-high-speed/Where-can-i-find-Windows-10-drivers-for-CY7C65213A/td-p/152784","Solved","https://community.infineon.com/html/assets/solved.svg","Where can i find Windows 10 drivers for CY7C65213A ?","","","","","pacoc_859711","","","2019/1/30","451","0","1","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C68023 do now write Configuration in NandMfg tool","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C68023-do-now-write-Configuration-in-NandMfg-tool/td-p/192706","Solved","https://community.infineon.com/html/assets/solved.svg","Hi, I created custom board same as dev kit with CY7C68023 and NAND flash K9F1G08U0E. NandMfg  successfully program my PID and VID, but after flash res...","Show More","https://community.infineon.com/","Hi, I created custom board same as dev kit with CY7C68023 and NAND flash K9F1G08U0E. NandMfg  successfully program my PID and VID, but after flash reset in WinXP device shown as BootWriter Device.","Show Less","Anonymous","","","2018/4/23","668","0","3","","","","","","","","","","If you not open NandMfg tool windows see device as No EEPROM (0x8613), after opening NandMfg show BootWriter Device again. All tests in Cypher tool passed... And NanmMfg show that all ok, but flash is not loading...",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/66004","https://community.infineon.com/legacyfs/online/infineon/avatars/a1008_7.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Sporadic Data Loss - Win10 - Driver or Software Priority Issue?","https://community.infineon.com/t5/USB-low-full-high-speed/Sporadic-Data-Loss-Win10-Driver-or-Software-Priority-Issue/td-p/60545","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,I am using FX2LP in Bulk mode auto in with asynchronous transfer (16 or xfers rolling queue).My transfer rate is 4MB/s and the C routine basically ...","Show More","https://community.infineon.com/","Hi,","Show Less","FrZa_2625781","https://community.infineon.com/html/@9FEDFFCBA9FB60B2EB3889D72F5D4A95/badge_icons/Give%20accepted%20solutions_1.svg","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","2019/1/24","409","0","1","","I assume that somehow the transfer between the FX2LP and the driver or the transfer between the driver and the C routine gets stalled and the FIFO buffers in the FX2LP run full. All data arriving at the FX2LP will just get lost until one of the buffers is emptied and the FX2LP can go on receiving data into its buffers.","My transfer rate is 4MB/s and the C routine basically just waits for xfers, fetches the buffers, restarts the completed xfers and writes the buffers to a file stream.","","","Setting the priority for the C routine to high in the task manager seems to reduce the rate of incidents a bit but they still occur.","","","","I am using FX2LP in Bulk mode auto in with asynchronous transfer (16 or xfers rolling queue).","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48654","https://community.infineon.com/legacyfs/online/infineon/avatars/a1013_12.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","I can not flash firmware EEprom Fx2lp","https://community.infineon.com/t5/USB-low-full-high-speed/I-can-not-flash-firmware-EEprom-Fx2lp/td-p/119370","Solved","https://community.infineon.com/html/assets/solved.svg","Hello Guys,                  please find attachment below..,                  I can`t flash firmware EEPROM on Fx2lp..","Show More","https://community.infineon.com/","Hello Guys,","Show Less","siac_2560096","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2019/1/24","380","0","1","please find attachment below..,","","","","","","","","","I can`t flash firmware EEPROM on Fx2lp..","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/21892","https://community.infineon.com/legacyfs/online/infineon/avatars/a1033_32.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65640-LFC vs CY7C65640-LFCX-E","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65640-LFC-vs-CY7C65640-LFCX-E/td-p/199046","Solved","https://community.infineon.com/html/assets/solved.svg","there is OEM usb hub board that use IC CY7C65640-LFC  to be usb controller and we found usb intermittent  lost communication  for many time then take ...","Show More","https://community.infineon.com/","there is OEM usb hub board that use IC CY7C65640-LFC  to be usb controller and we found usb intermittent  lost communication  for many time then take board out to check don't see any component bad. looking datasheet of CY7C65640-LFCX-E there is many improvement. can anyone share idea for what possible root cause for lost communication from CY7C65640-LFC  and how to fix to improve reliability.","Show Less","melac_4002756","","","2019/1/21","333","0","1","","","","","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/57037","https://community.infineon.com/t5/image/serverpage/image-id/30883i010327AD580F2329/image-dimensions/150x150?v=v2","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","USB wizard","https://community.infineon.com/t5/USB-low-full-high-speed/USB-wizard/td-p/86317","Solved","https://community.infineon.com/html/assets/solved.svg","Hello,I have problem when migrating design with USBFS component, e.g. from CY7C64215 to CY7C6315. I have simple USB HID deviceWhen insert USBFS compon...","Show More","https://community.infineon.com/","Hello,","Show Less","ravo","https://community.infineon.com/html/@55AF749DED170901FAD1B7C90ACAF4D9/badge_icons/Likes%20received_10.svg","https://community.infineon.com/html/@4BFB4B730B387E14275163454C7C7D14/badge_icons/Comment%20on%20blogs_5.svg","2019/1/10","637","0","3","","Radim","When insert USBFS component you need to run USB wizard and manually setup all settings.","","","","","","","I have problem when migrating design with USBFS component, e.g. from CY7C64215 to CY7C6315. I have simple USB HID device","https://community.infineon.com/html/@E11BA9A82FC58E1904F193F739246BB3/badge_icons/Give%20accepted%20solutions_5.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/22007","https://community.infineon.com/legacyfs/online/infineon/avatars/a1023_22.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","GPIF cannot be restarted after GPIFABORT","https://community.infineon.com/t5/USB-low-full-high-speed/GPIF-cannot-be-restarted-after-GPIFABORT/td-p/221445","Solved","https://community.infineon.com/html/assets/solved.svg","We use a FX2LP to stream data form a camera to USB. GPIF is used to crop some data out of the stream. It's running in an continuos FIFO read mode unti...","Show More","https://community.infineon.com/","We use a FX2LP to stream data form a camera to USB. GPIF is used to crop some data out of the stream. It's running in an continuos FIFO read mode until the GPIF is stopped by GPIFABORT. But after stopping it, the GPIF cannot be restarted. There are no data coming into the fifo after GPIFABORT and trying to restart. GPIF_DONE is set to one after writing GPIFABORT and it's set to 0 again after restarting the GPIF. But there are no data coming in after restart.","Show Less","klbac_1564681","","","2019/1/22","618","0","1","Even after a reset of the fx2lp, the GPIF isn't working anymore. Only powering off and on again can put it to work again.","initializing on startup (geckoInit(), MPUinit() are just initializations of a peripheral devices) :","Can someone help with this problem?","attached are the gpif configuration files","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","EZ-USB  AN-2131QC","https://community.infineon.com/t5/USB-low-full-high-speed/EZ-USB-AN-2131QC/td-p/235031","Solved","https://community.infineon.com/html/assets/solved.svg","Hello I need the driver for EZ-USB AN-2131QC for use on windows 7 32 bit. They could pass the driver. thank you","Show More","https://community.infineon.com/","","Show Less","Anonymous","","","2018/11/19","1228","0","11","","","","","","","","","","",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","WHQL Testing issues Win 10 x86 and Win 8.1 x86/x64","https://community.infineon.com/t5/USB-low-full-high-speed/WHQL-Testing-issues-Win-10-x86-and-Win-8-1-x86-x64/td-p/146278","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,The test lab we are using to perform WHQL testing on our new devices is having issues with three OS's.  Please provide suggestions that we can pass...","Show More","https://community.infineon.com/","Hi,","Show Less","Anonymous","","","2018/12/6","1971","0","8","The test lab we are using to perform WHQL testing on our new devices is having issues with three OS's.  Please provide suggestions that we can pass along to our test lab vendor.","USB 2.0","CY7C68013A-56LTXC","","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/71228","https://community.infineon.com/legacyfs/online/infineon/avatars/a1028_27.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","Is it Possible to Program CY7C63823 using CY3215A-DK?","https://community.infineon.com/t5/USB-low-full-high-speed/Is-it-Possible-to-Program-CY7C63823-using-CY3215A-DK/td-p/163048","Solved","https://community.infineon.com/html/assets/solved.svg","I've read the discussion of programming a CY7C63813 (in-circuit) using the MiniProg and the 5-pin to USB adapter.  I am wondering if I can use the CY3...","Show More","https://community.infineon.com/","I've read the discussion of programming a CY7C63813 (in-circuit) using the MiniProg and the 5-pin to USB adapter.  I am wondering if I can use the CY3215A-DK as a platform to program a CY7C63823 in-circuit.  This would require a custom cable that I could fabricate, taking the signals from the POD 16-pin connector off the CY3215A and terminating into a USB plug.  Not totally sure of the wiring requirements, so would like to confirm the wiring hookup, plus any required pullups or pulldowns on other signals off the POD.","Show Less","romoc_3559426","","","2019/1/16","543","0","2","In addition, if this is technically feasible, then will the PSOC programmer software properly detect the appropriate MCU?  Currently, with the latest downloaded updates, the PSOC Programmer does not have a device selection option for the CY7C63823.","","Thanks in advance!","","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/66238","https://community.infineon.com/legacyfs/online/infineon/avatars/a1040_39.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","FX3 EEPROM Bootloader question","https://community.infineon.com/t5/USB-low-full-high-speed/FX3-EEPROM-Bootloader-question/td-p/102138","Solved","https://community.infineon.com/html/assets/solved.svg","Hi,My FX3 is configured for i2c boot via PMODE pins, and there are 2 EEPROMs connected on the i2c bus. Each EEPROM is assigned an address in hardware....","Show More","https://community.infineon.com/","Hi,","Show Less","betac_1056006","","","2019/1/8","1409","0","7","","","","Thanks!","","","","","","My FX3 is configured for i2c boot via PMODE pins, and there are 2 EEPROMs connected on the i2c bus. Each EEPROM is assigned an address in hardware. My firmware is only stored on one of those EEPROMs, the other contains some application data.",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/71651","https://community.infineon.com/legacyfs/online/infineon/avatars/a1035_34.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","FX2LP Slave FIFO question","https://community.infineon.com/t5/USB-low-full-high-speed/FX2LP-Slave-FIFO-question/td-p/118810","Solved","https://community.infineon.com/html/assets/solved.svg","I'm going off of these two examples:Interfacing FX2LP™ with Image Sensor – KBA95736USB2.0 Camera Interface Using FX2LP™ and Lattice CrossLink FPGA - KBA222479...","Show More","https://community.infineon.com/","I'm going off of these two examples:","Show Less","tostc_3976271","","","2019/1/7","1757","0","7","","Anyway, my *guess* as to why the EEPROM programming fails is because the EEPROM that is on this board is a different size to what ""USB Control Center"" expects. If you agree that my guess is correct, what else can be used to program it?","","","","","","","","",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/28252","https://community.infineon.com/legacyfs/online/infineon/avatars/a29858_illust4945thumb.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65211 Serial Communication Mode","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65211-Serial-Communication-Mode/td-p/77153","Solved","https://community.infineon.com/html/assets/solved.svg","DearI have a question about CY7C65211 Datasheet, Table 14 Serial Communication Block ConfigurationDocument Number: 001-82042 Rev. *J http://www.cypress.com/file/139886/download...","Show More","https://community.infineon.com/","Dear","Show Less","hiyac_351831","https://community.infineon.com/html/@E6E9AA5CCB096D6F61CF5FEAA3347679/badge_icons/Reply%20to%20questions_25.svg","https://community.infineon.com/html/@802D173B6CCE19D70A765EC56856B0C4/badge_icons/Reply%20to%20questions_10.svg","2017/9/12","2805","0","4","","","","Please notify let me know if you know in a method other than using the configuration utility, about set other modes.I am ok, if method don't exist about it.","","","","","","I have a question about CY7C65211 Datasheet, Table 14 Serial Communication Block ConfigurationDocument Number: 001-82042 Rev. *J","https://community.infineon.com/html/@1196654FE7D08F618233C90299142872/badge_icons/Questions%20asked_10.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/71616","https://community.infineon.com/legacyfs/online/infineon/avatars/a41926_MM_400x400.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CY7C65211 Notification LED Configuration","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65211-Notification-LED-Configuration/td-p/145340","Solved","https://community.infineon.com/html/assets/solved.svg","The CY7C65211 allows to configure two GPIOs as TXLED# and RXLED#. According to the datasheetTXLED# Drives LED during USB transmit,RXLED# Drives LED du...","Show More","https://community.infineon.com/","The CY7C65211 allows to configure two GPIOs as TXLED# and RXLED#. According to the datasheet","Show Less","mama_1614126","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg","","2019/1/8","1365","0","5","RXLED# are always on","(By the way, in the schematic of the  the headers are labeled J4,5,6 whereas the silk screen of the board says J5,6,7. @cypress Please fix.)",", e","TXLED# and","TXLED# and is always on until some communication occurs - then","RXLED#","TXLED# is GPIO_0 (pin 18) and","ven when USB is plugged into a dumb power bank, i.e. there certainly is not data on the data lines.","RXLED# Drives LED during USB receive.","In its default configuration (according to the USB config tool)",""
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","usb driver","https://community.infineon.com/t5/USB-low-full-high-speed/usb-driver/td-p/127521","Solved","https://community.infineon.com/html/assets/solved.svg","hi I have a problem with cannot find a driver with my usb which is controll a turntable and probes.i had search ""Software and Drivers"" this page but s...","Show More","https://community.infineon.com/","hi I have a problem with cannot find a driver with my usb which is controll a turntable and probes.","Show Less","Anonymous","","","2019/1/6","608","0","3","i had search ""Software and Drivers"" this page but still can't find a suitable driver.","","(i already had WinXP driver but it can't work on Win10)","","","","","","","my computer system is Win10.",""
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48976","https://community.infineon.com/legacyfs/online/infineon/avatars/a1029_28.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","CYUSB 3. SYS driver","https://community.infineon.com/t5/USB-low-full-high-speed/CYUSB-3-SYS-driver/td-p/31731","Solved","https://community.infineon.com/html/assets/solved.svg","Hello, In order to use the CYPRESS product, CYUSB 3. SYS driver can be used as a commercial base by modifying CYUSB.inf?   If possible, where is the t...","Show More","https://community.infineon.com/","Hello,","Show Less","HiMa_3794786","https://community.infineon.com/html/@9FC46A0208CA612D6CB0C9007C71D09A/badge_icons/Login_10.svg","https://community.infineon.com/html/@5314BCBE1A8075802F557371685FC5CB/badge_icons/Login_5.svg","2019/1/8","1230","0","4","In order to use the CYPRESS product, CYUSB 3. SYS driver can be used as a commercial base by modifying CYUSB.inf?","","If possible, where is the text?","","","","","","","","https://community.infineon.com/html/@4845BE2359674DBCE16B5A976BD412C8/badge_icons/Reply%20to%20questions_5.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48205","https://community.infineon.com/legacyfs/online/infineon/avatars/a1021_20.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","[CY7C65211] Equipment and method for evaluation and production","https://community.infineon.com/t5/USB-low-full-high-speed/CY7C65211-Equipment-and-method-for-evaluation-and-production/td-p/197191","Solved","https://community.infineon.com/html/assets/solved.svg","Hi, Please give me advises for the below queries.1.As description in datasheet, I understand that CY7C65211 can operate as SPI master but need to modi...","Show More","https://community.infineon.com/","Hi,","Show Less","ShYa_3490236","https://community.infineon.com/html/@37A05A7C9D3835B35D42FA80AA084A23/badge_icons/Give%20accepted%20solutions_10.svg","https://community.infineon.com/html/@D1C2D3D1DAD7ABF83398E11AEB24880B/badge_icons/Reply%20to%20questions_50.svg","2019/1/7","493","0","2","","","","If #1 is yes, to modify the configurations, could you tell me appropriate technical information or any document? I could not find related specifications in datasheet.","3.","In my understanding, user will able to use the configuration utility S/W for the evaluation. But I think this tool is not appropriate for the manufacturing phase.","","","","Please give me advises for the below queries.","https://community.infineon.com/html/@1AD53FB798C4B8F7899EC55B7B0CACE8/badge_icons/Login_50.svg"
"https://community.infineon.com/t5/user/viewprofilepage/user-id/48654","https://community.infineon.com/legacyfs/online/infineon/avatars/a1013_12.png","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","reset problem fx2lp","https://community.infineon.com/t5/USB-low-full-high-speed/reset-problem-fx2lp/td-p/124547","Solved","https://community.infineon.com/html/assets/solved.svg","Starting Stage  USB Detecting on Device ManagerSelect the *.hex File After Flash the .hex File USB Device not Detecting","Show More","https://community.infineon.com/","","Show Less","siac_2560096","https://community.infineon.com/html/@DB310C00FCF7164DF57F5E9E38A34695/badge_icons/Reply%20to%20questions_1.svg","https://community.infineon.com/html/@BB7CBF68EA79EE2CE80785E7E8F100B7/badge_icons/Questions%20asked_1.svg","2019/1/8","445","0","1","Starting Stage  USB Detecting on Device Manager","","Select the *.hex File","","","","","","","","https://community.infineon.com/html/@8D0CEDDB2B2BA0125F60F1F756154B75/badge_icons/Likes%20given_1.svg"
"javascript:void(0)","https://community.infineon.com/html/assets/Deactivated%20members.svg","USB low-full-high speed peripherals","https://community.infineon.com/t5/USB-low-full-high-speed/bd-p/USBLowFullHighSpeedPeripherals","USBJmpTab.a51","https://community.infineon.com/t5/USB-low-full-high-speed/USBJmpTab-a51/td-p/55773","Solved","https://community.infineon.com/html/assets/solved.svg","hi,-I use the 68013a chip。To bulid a project ，I use the USBJmpTB.obj（size of 3kB） from the example project---bulkloop in my  uvision project,and it op...","Show More","https://community.infineon.com/","hi,","Show Less","Anonymous","","","2019/1/6","673","0","2","","","","I wonder what's wrong with that.     I don't understand!!!  :the  Jmp Table should only have effect on the interruput,but it is normal. And It indeed has infuence on the IO??","","","","","","-I use the 68013a chip。To bulid a project ，I use the USBJmpTB.obj（size of 3kB） from the example project---bulkloop in my  uvision project,and it operates normally。",""
